date,NEB_mean,NEB_highest,NEB_lowest,RUKZ,AtlN,ONI,random_ts,wavelet_NEB_mean,wavelet_NEB_highest,wavelet_NEB_lowest,wavelet_RUKZ,wavelet_AtlN,wavelet_ONI
2003-09-01,3.295287375242032,0.4199999868869781,15.079999923706056,27.395709100931796,27.886732613776996,0.26,11.860682237153627,0.0937163188647498,0.0992867649463928,0.0230341850353479,-0.2553597811419439,-0.0454405425894898,-0.0856247403005363
2003-10-01,2.201724129696858,0.0,0.0,30.72371438534339,28.093025389062333,0.29,14.55180833281265,0.1273588319529484,0.1272614337140866,0.0811364081288437,-0.2560849512556515,-0.0249794269491713,-0.0988607581134834
2003-11-01,7.164023070649683,0.4699999988079071,0.0,13.258219794686324,27.14840171844,0.35,-18.185615590377505,0.1570626282560346,0.1525711131210669,0.1343661827002399,-0.2514926913967464,-0.0055739077725667,-0.1003012744567818
2003-12-01,27.49413788318634,18.3799991607666,1.7300000190734863,10.194058408934453,26.25340257153089,0.35,-14.752272400157246,0.1810845157217881,0.1740118785452768,0.1803257861490061,-0.2416137514644951,0.012416318455608,-0.0903442572956084
2004-01-01,379.16793156766346,311.8900146484375,308.2300109863281,3.0828137990747564,25.304016687880075,0.37,-9.899131864117448,0.1979643157673768,0.1905195684579683,0.2170456369171694,-0.2266939189751617,0.0288057487182887,-0.0700945073392909
2004-02-01,250.92356399009967,263.0199890136719,148.27999877929688,10.899902513905722,24.80461741862736,0.31,5.419751038114576,0.2066233336006997,0.2012374633553547,0.243114410573245,-0.20720906579455,0.0435663695492291,-0.0413065497854235
2004-03-01,126.30540211447354,166.3699951171875,35.41999816894531,25.84490782978857,24.65460740115954,0.23,20.645462013586386,0.20643848344022,0.205573539719405,0.2577670334811983,-0.1838653066690129,0.0567990422759313,-0.0062858400504738
2004-04-01,82.14678139522158,126.06999969482422,74.5999984741211,32.231163167923825,25.02884671200135,0.17,8.916511900028487,0.1972870467557086,0.2032432947125196,0.2609246556254242,-0.1575823544897052,0.068696491072366,0.0322465882907831
2004-05-01,59.06344848939742,68.73999786376953,69.41000366210938,5.941251873287591,25.22766802312009,0.17,0.057188701486838,0.1795590923092967,0.1942949573349648,0.2531845894483179,-0.1294594760674049,0.0795019249023565,0.071318426629007
2004-06-01,86.38643666245471,59.09999847412109,118.1500015258789,25.918923938925985,25.941445803798384,0.28,-0.916088265811913,0.1541368198351045,0.179114957489721,0.23576214937914,-0.1007249271929611,0.0894674546557756,0.107889682393676
2004-07-01,33.79701147134276,37.540000915527344,67.5,32.19526266952238,26.651835696797153,0.47,-12.251842553030183,0.1223423442678882,0.1584127531969869,0.2103900148447088,-0.0726712514433679,0.0988162138969508,0.1390444066091608
2004-08-01,6.192643657262469,2.740000009536743,11.609999656677246,16.85801799629301,27.34013250488175,0.64,7.052184694043109,0.0858575558342806,0.1331854413982992,0.1791838756380403,-0.0465802286390785,0.1077114948767072,0.1621785991139295
2004-09-01,2.582528738647528,0.9399999976158142,9.300000190734863,23.71760662365416,27.866279978538028,0.7,-5.833537832802467,0.046621527433702,0.1046639132236887,0.1444854639134029,-0.0236424238727364,0.1162353406483226,0.1751722780058743
2004-10-01,2.2979310196021507,0.0,0.0,48.0807785332476,27.873321493492934,0.67,6.317269450839475,0.0067123720893528,0.0742435701246804,0.1086954653126348,-0.0048770995958299,0.1243779824374871,0.1765344225429318
2004-11-01,4.7222988257591405,0.4900000095367431,0.0,28.82203392224548,27.313304957637442,0.66,-1.1692345608915646,-0.0317786113456296,0.0434037048847879,0.0741091504680285,0.0089413789854671,0.132038385941682,0.1655109728893284
2004-12-01,13.50402309531453,18.09000015258789,1.0299999713897705,33.260289465102815,26.396062766458712,0.69,3.616176246225684,-0.0668722808356872,0.0136204916051862,0.0427668835785901,0.0173446452861854,0.1390350814358782,0.1421482196025407
2005-01-01,53.90781609765415,143.94000244140625,19.479999542236328,11.805294808801172,25.371830358896688,0.64,1.016120205707929,-0.0968184382149518,-0.0137209438276516,0.0163300384229536,0.0202135799132087,0.1451255035574584,0.1073066173516567
2005-02-01,75.20885067424555,164.44000244140625,24.190000534057617,5.583966753283189,24.650793923682397,0.58,1.6175826228146128,-0.1201967354740448,-0.0374097319501729,-0.0040095495711081,0.0177994641835346,0.1500313433960495,0.0626231472069781
2005-03-01,227.88333357887703,207.3300018310547,81.19999694824219,31.63288880362306,25.073300067625546,0.45,-4.587390537350373,-0.1359955709950168,-0.0564823160069458,-0.0175814189748407,0.0107203142727621,0.1534669788585025,0.0104236350520675
2005-04-01,92.56137902161171,132.35000610351562,9.109999656677246,13.2421440363773,25.562087487531407,0.43,16.392163369144136,-0.1436644256249674,-0.0702805105835282,-0.0242476703368897,-6.852389884195862e-05,0.1551679295587127,-0.0464103036207659
2005-05-01,111.92436779504534,109.2699966430664,165.36000061035156,34.37931608202827,26.252980956248997,0.29,7.7289515718810815,-0.1431369329572267,-0.0784906442458142,-0.0243748241616616,-0.0133284905533544,0.1549164772941766,-0.1046119989407263
2005-06-01,59.37264342117926,10.90999984741211,182.2899932861328,50.28007159309647,26.798375798105777,0.11,3.0466794577482545,-0.1348239546642009,-0.0811610798291426,-0.0187706654016538,-0.0276136767427433,0.1525620684204497,-0.1607278732975456
2005-07-01,10.380459775655776,4.889999866485596,0.0,55.6159103186066,27.224333559844943,-0.06,9.483688452596027,-0.11957790127315,-0.0786968222600062,-0.0085929010895403,-0.0413637186049347,0.1480348085532661,-0.211330788047172
2005-08-01,5.992068986354888,6.090000152587891,83.08000183105469,63.52091583158214,27.56296686598128,-0.14,14.625169824348689,-0.0986313666769507,-0.0718314468248264,0.0047617049197728,-0.0530075704107142,0.1413511909141741,-0.2532352137085747
2005-09-01,1.1933333237666166,0.3899999856948852,0.0,21.29333758731612,27.97944238158723,-0.11,-11.470179877855893,-0.0735147097065002,-0.0615781029159729,0.0197780115523817,-0.0610710240302228,0.1326120735825727,-0.2837005540247622
